Application_ID,Age,Gender,City,Employment_Type,Annual_Income,Employment_Duration_Years,Number_of_Dependents,Loan_Purpose,Loan_Amount,Loan_Tenure_Months,Existing_Loans_Count,Total_Outstanding_Debt,Existing_Monthly_EMI,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Credit_Utilization,Previous_Defaults,Missed_Payments,Maximum_Days_Past_Due,Recent_Credit_Enquiries,Credit_History_Length,Number_of_Credit_Accounts,Payment_History,Credit_Score,Risk_Grade,Decision
3011782,31,Male,Chennai,Salaried,811800,1.4,1,Personal,792000,48,1,36300.0,1200.0,34.13,97.56,49.81,0,0,0,1,10.3,3,94.21,679,D,Approve
3011783,47,Female,Mumbai,Self-Employed,468100,3.0,2,Business,774000,12,1,203200.0,4120.0,95.0,165.35,61.55,1,2,11,2,20.3,3,89.64,634,E,Reject
3011784,51,Female,Nashik,Self-Employed,258700,4.3,2,Home,705000,60,0,0.0,0.0,76.44,272.52,39.68,0,3,20,4,29.2,4,88.81,695,D,Reject
3011785,45,Female,Jaipur,Salaried,1184400,4.5,2,Personal,472000,72,1,627600.0,14770.0,24.44,39.85,17.64,0,1,8,1,14.2,3,100.0,747,C,Approve
3011786,21,Male,Nagpur,Salaried,446500,5.3,2,Personal,251000,48,0,0.0,0.0,17.9,56.22,11.71,0,1,6,1,0.5,2,95.72,689,D,Approve
3011787,21,Female,Delhi,Salaried,288500,9.4,2,Personal,546000,48,2,363300.0,7940.0,95.0,189.25,39.28,0,0,0,3,0.5,5,99.97,620,E,Reject
3011788,36,Male,Ahmedabad,Salaried,517100,7.8,1,Personal,770000,60,1,63100.0,2080.0,42.88,148.91,28.92,0,1,17,5,13.4,2,97.15,708,C,Reject
3011789,35,Female,Pune,Contract,303500,2.9,2,Personal,478000,72,2,321200.0,11900.0,87.87,157.5,35.22,1,0,0,1,8.4,4,86.37,641,E,Reject
3011790,36,Male,Nagpur,Self-Employed,1713000,3.0,1,Vehicle,3771000,24,4,1609700.0,44920.0,95.0,220.14,53.8,0,1,14,3,25.4,7,91.12,729,C,Approve
3011791,47,Female,Pune,Business Owner,1432800,0.5,1,Personal,1273000,72,4,1172300.0,44150.0,57.54,88.85,50.82,0,0,0,2,17.2,6,100.0,682,D,Approve
3011792,46,Female,Bengaluru,Self-Employed,578400,7.7,1,Medical,1116000,72,0,0.0,0.0,51.73,192.95,15.18,0,2,15,2,19.1,1,93.63,743,C,Approve
3011793,37,Female,Aurangabad,Salaried,691300,3.1,0,Personal,1217000,72,2,160200.0,5020.0,46.86,176.05,46.48,1,3,51,1,2.2,5,81.51,595,E,Reject
3011794,23,Male,Jaipur,Business Owner,609500,6.3,2,Business,1469000,24,0,0.0,0.0,95.0,241.02,12.98,0,0,0,5,0.9,3,99.44,649,E,Reject
3011795,26,Female,Jaipur,Contract,680200,2.0,0,Business,351000,36,2,1119500.0,28030.0,69.63,51.6,13.07,0,1,13,0,0.5,8,91.05,641,E,Reject
3011796,37,Female,Aurangabad,Business Owner,497600,2.5,1,Medical,696000,60,2,1109400.0,36760.0,95.0,139.87,63.59,1,2,26,0,12.6,5,88.68,606,E,Reject
3011797,40,Male,Thane,Salaried,619500,12.0,1,Home,1426000,36,1,188100.0,3440.0,95.0,230.19,21.88,0,1,7,3,15.1,2,96.63,689,D,Reject
3011798,26,Male,Chennai,Salaried,323200,7.0,3,Business,239000,24,3,532800.0,12990.0,89.19,73.95,67.06,0,0,0,3,0.5,6,94.57,601,E,Reject
3011799,42,Male,Chennai,Professional,455700,4.4,1,Vehicle,639000,12,3,188000.0,6350.0,95.0,140.22,17.35,0,1,14,1,15.0,5,100.0,705,C,Reject
3011800,21,Male,Nashik,Self-Employed,1305100,5.4,1,Personal,3328000,72,1,7700.0,500.0,62.82,255.0,44.11,1,2,15,5,5.3,2,88.74,595,E,Reject
3011801,21,Female,Noida,Salaried,1561000,7.4,1,Personal,3059000,48,0,0.0,0.0,63.49,195.96,28.85,0,0,0,3,2.3,4,99.5,668,D,Approve
3011802,29,Male,Nagpur,Contract,640300,4.7,2,Personal,256000,24,0,0.0,0.0,23.75,39.98,56.26,1,3,15,3,6.0,5,87.59,582,E,Reject
3011803,48,Female,Indore,Salaried,778400,2.9,0,Personal,438000,48,0,0.0,0.0,16.97,56.27,50.43,1,3,48,0,25.5,5,89.6,694,D,Reject
3011804,49,Female,Nagpur,Salaried,676100,0.5,3,Vehicle,1727000,84,0,0.0,0.0,57.39,255.44,23.7,1,1,13,3,23.5,3,86.96,728,C,Reject
3011805,22,Female,Bhopal,Salaried,291100,2.3,4,Vehicle,148000,48,2,553900.0,17560.0,88.47,50.84,30.73,1,0,0,4,0.5,4,93.6,577,E,Reject
3011806,23,Female,Aurangabad,Salaried,548000,2.8,2,Business,1387000,60,1,160300.0,6300.0,90.43,253.1,32.7,0,0,0,3,0.5,4,98.26,636,E,Reject
3011807,42,Female,Thane,Professional,435100,2.1,0,Business,200000,36,0,0.0,0.0,19.86,45.97,17.44,0,0,0,2,12.8,2,98.58,718,C,Approve
3011808,32,Male,Mumbai,Business Owner,662600,3.0,1,Education,389000,48,3,304600.0,9040.0,36.94,58.71,23.99,0,2,15,3,9.2,5,94.81,680,D,Approve
3011809,48,Male,Pune,Contract,568300,9.6,2,Personal,1052000,12,1,930400.0,37830.0,95.0,185.11,47.19,0,0,0,2,19.8,4,96.4,702,C,Reject
3011810,42,Female,Delhi,Business Owner,289200,5.0,0,Personal,142000,36,0,0.0,0.0,20.36,49.1,70.01,0,0,0,1,23.5,3,97.51,699,D,Approve
3011811,44,Female,Jaipur,Salaried,536100,8.2,0,Vehicle,901000,36,0,0.0,0.0,67.88,168.07,43.18,0,1,15,3,17.3,5,95.85,701,C,Approve
3011812,29,Male,Hyderabad,Salaried,243700,3.1,2,Home,213000,84,1,22600.0,610.0,20.02,87.4,29.79,1,1,16,3,0.5,4,92.29,628,E,Reject
3011813,40,Female,Mumbai,Salaried,601000,4.9,4,Personal,183000,24,2,417000.0,15280.0,47.27,30.45,21.2,0,1,6,2,12.9,4,99.17,707,C,Approve
3011814,53,Other,Pune,Professional,534600,6.1,2,Vehicle,705000,60,0,0.0,0.0,37.6,131.87,4.37,0,0,0,5,26.9,4,100.0,826,A,Approve
3011815,37,Male,Noida,Self-Employed,417300,3.9,0,Personal,1107000,60,0,0.0,0.0,69.29,265.28,5.47,0,0,0,2,17.1,3,98.88,768,B,Approve
3011816,36,Female,Pune,Self-Employed,680200,12.1,0,Home,1152000,36,2,410600.0,9330.0,83.07,169.36,55.38,0,0,0,3,13.8,5,100.0,682,D,Reject
3011817,32,Female,Pune,Salaried,422800,7.8,3,Medical,292000,36,0,0.0,0.0,27.6,69.06,56.53,1,3,32,1,11.4,2,87.26,633,E,Reject
3011818,22,Male,Ahmedabad,Salaried,490800,3.0,3,Education,1324000,12,1,227200.0,7420.0,95.0,269.76,9.64,0,1,13,0,0.5,6,99.54,702,C,Reject
3011819,27,Male,Noida,Salaried,239800,6.9,2,Education,204000,36,2,261200.0,8710.0,78.64,85.07,31.58,0,0,0,3,7.4,5,100.0,666,D,Approve
3011820,28,Male,Jaipur,Contract,1223800,2.8,1,Education,2773000,72,1,350700.0,9460.0,63.35,226.59,45.95,0,0,0,4,9.4,2,100.0,665,D,Reject
3011821,22,Female,Hyderabad,Salaried,858900,6.6,1,Education,2381000,72,1,257100.0,9630.0,76.9,277.22,60.66,1,0,0,7,0.5,3,93.47,562,E,Reject
3011822,23,Male,Bhopal,Salaried,600700,4.9,2,Personal,972000,48,0,0.0,0.0,54.36,161.81,24.06,0,2,13,3,0.5,3,90.85,674,D,Reject
3011823,21,Female,Pune,Salaried,787500,3.0,1,Home,1547000,60,3,491900.0,13290.0,74.64,196.44,47.39,0,1,7,3,0.5,6,100.0,646,E,Reject
3011824,29,Female,Pune,Salaried,1520200,3.8,1,Vehicle,882000,60,0,0.0,0.0,16.54,58.02,49.51,1,2,11,0,0.5,2,83.06,621,E,Approve
3011825,42,Female,Hyderabad,Business Owner,684000,2.2,1,Home,1793000,36,1,268400.0,9600.0,95.0,262.13,24.45,0,1,16,4,12.6,5,96.46,696,D,Reject
3011826,33,Male,Hyderabad,Salaried,262900,11.2,2,Personal,491000,72,2,398300.0,13440.0,95.0,186.76,42.5,0,1,12,3,11.5,6,98.72,691,D,Reject
3011827,33,Male,Indore,Salaried,1617500,4.2,0,Consumer Durable,1135000,24,2,759800.0,19670.0,55.11,70.17,29.28,0,0,0,1,9.6,5,98.83,671,D,Approve
3011828,43,Male,Mumbai,Salaried,458600,0.9,2,Personal,623000,36,2,1595800.0,64360.0,95.0,135.85,19.36,0,0,0,1,24.7,4,97.56,742,C,Reject
3011829,50,Male,Indore,Self-Employed,514900,5.5,2,Personal,665000,72,0,0.0,0.0,31.9,129.15,46.53,0,2,31,2,23.6,2,100.0,696,D,Approve
3011830,55,Male,Chennai,Professional,785400,0.5,1,Home Renovation,234000,36,0,0.0,0.0,11.56,29.79,34.62,1,4,58,3,31.9,1,81.69,729,C,Approve
3011831,37,Male,Gurugram,Salaried,368100,6.0,3,Personal,647000,72,0,0.0,0.0,47.72,175.77,30.54,0,0,0,1,7.0,2,98.45,686,D,Reject
3011832,34,Male,Noida,Salaried,1074200,6.5,4,Vehicle,2172000,48,0,0.0,0.0,68.84,202.2,24.59,1,4,32,6,11.5,2,85.14,666,D,Reject
3011833,32,Female,Noida,Self-Employed,645500,8.8,4,Education,808000,36,1,172800.0,3290.0,60.15,125.17,5.96,0,2,16,1,8.8,4,94.0,750,B,Approve
3011834,41,Male,Chennai,Professional,647100,11.4,2,Consumer Durable,1357000,24,2,1035500.0,33360.0,95.0,209.7,58.46,0,0,0,2,12.3,4,97.38,636,E,Reject
3011835,35,Male,Delhi,Salaried,634300,5.6,2,Personal,1616000,84,0,0.0,0.0,52.16,254.77,21.72,0,0,0,6,13.5,2,99.94,701,C,Reject
3011836,35,Female,Nagpur,Self-Employed,786600,11.8,4,Home,1931000,84,1,196200.0,5150.0,57.06,245.49,24.11,0,1,15,5,7.7,7,93.11,690,D,Reject
3011837,35,Male,Delhi,Salaried,1239400,1.9,1,Business,2102000,72,0,0.0,0.0,44.94,169.6,25.18,0,1,13,0,14.6,3,94.51,727,C,Reject
3011838,28,Female,Hyderabad,Salaried,381900,9.2,1,Home Renovation,216000,36,0,0.0,0.0,23.42,56.56,11.89,1,2,22,2,3.6,2,85.68,628,E,Approve
3011839,21,Female,Jaipur,Salaried,617200,5.8,1,Personal,1305000,24,0,0.0,0.0,95.0,211.44,25.2,1,2,14,1,0.5,3,91.85,616,E,Reject
3011840,30,Male,Hyderabad,Salaried,411800,4.4,1,Personal,446000,72,0,0.0,0.0,27.83,108.31,60.12,0,0,0,1,3.5,3,95.86,638,E,Approve
3011841,48,Female,Aurangabad,Salaried,563600,0.6,5,Home,1131000,36,0,0.0,0.0,85.6,200.67,50.42,0,0,0,4,21.3,4,100.0,696,D,Approve
3011842,48,Female,Indore,Salaried,689300,11.0,1,Vehicle,1795000,36,0,0.0,0.0,95.0,260.41,22.3,0,0,0,2,23.6,4,100.0,758,B,Approve
3011843,44,Female,Hyderabad,Salaried,539500,5.5,2,Vehicle,618000,36,1,34300.0,1370.0,49.22,114.55,71.42,0,2,32,1,21.2,5,97.05,685,D,Approve
3011844,32,Male,Nagpur,Salaried,1166600,4.6,1,Vehicle,1462000,48,0,0.0,0.0,43.68,125.32,10.86,0,0,0,3,9.5,4,100.0,734,C,Approve
3011845,29,Male,Thane,Contract,1092200,3.4,3,Personal,473000,60,0,0.0,0.0,11.35,43.31,25.23,1,1,8,2,9.4,3,85.94,682,D,Approve
3011846,50,Male,Chennai,Contract,315800,13.4,1,Vehicle,725000,36,0,0.0,0.0,88.02,229.58,35.53,0,0,0,1,21.7,1,100.0,727,C,Approve
3011847,27,Female,Bengaluru,Salaried,641800,7.1,1,Personal,844000,12,0,0.0,0.0,95.0,131.51,31.89,0,1,16,4,0.5,2,100.0,611,E,Approve
3011848,36,Male,Indore,Salaried,507900,6.2,0,Home,1124000,24,0,0.0,0.0,95.0,221.3,12.8,0,1,15,5,12.6,2,97.16,709,C,Reject
3011849,50,Male,Nagpur,Salaried,516300,4.2,0,Vehicle,837000,36,1,218200.0,5250.0,80.63,162.12,6.05,0,0,0,3,32.7,2,99.36,808,A,Approve
3011850,37,Male,Bengaluru,Salaried,957500,3.8,2,Medical,1749000,84,2,421700.0,15580.0,64.43,182.66,25.94,0,0,0,2,9.3,6,94.76,701,C,Reject
3011851,34,Male,Mumbai,Business Owner,410400,5.3,3,Business,743000,36,2,250500.0,5200.0,84.51,181.04,20.7,0,1,11,3,9.0,7,89.34,674,D,Reject
3011852,46,Male,Bengaluru,Professional,759900,5.1,0,Business,1164000,60,0,0.0,0.0,43.19,153.18,13.12,0,0,0,3,22.0,3,100.0,779,B,Approve
3011853,37,Male,Chennai,Professional,633800,4.1,0,Consumer Durable,1568000,36,3,1536000.0,41560.0,95.0,247.4,69.92,2,6,88,5,15.1,7,70.37,567,E,Reject
3011854,38,Female,Nagpur,Business Owner,849200,3.4,0,Personal,2208000,36,1,108100.0,3760.0,95.0,260.01,35.74,0,0,0,1,13.0,3,100.0,716,C,Reject
3011855,49,Male,Delhi,Self-Employed,1227500,11.2,1,Personal,890000,36,2,389800.0,13130.0,43.75,72.51,21.66,0,1,10,1,23.3,5,99.41,746,C,Approve
3011856,21,Male,Noida,Salaried,1336200,5.7,0,Home,2604000,36,0,0.0,0.0,81.78,194.88,55.92,0,0,0,7,0.5,4,100.0,631,E,Reject
3011857,39,Male,Ahmedabad,Contract,881200,5.2,4,Personal,927000,24,0,0.0,0.0,59.32,105.2,12.76,0,2,11,2,20.0,3,95.02,750,B,Approve
3011858,29,Male,Bengaluru,Contract,1165500,7.2,2,Consumer Durable,2045000,36,2,656600.0,16180.0,92.06,175.46,11.08,0,3,34,2,12.2,4,92.67,699,D,Reject
3011859,34,Female,Thane,Salaried,343500,3.5,3,Personal,502000,60,0,0.0,0.0,38.26,146.14,27.86,1,4,64,1,10.4,5,87.17,633,E,Reject
3011860,37,Male,Ahmedabad,Salaried,475300,6.8,2,Business,262000,24,3,457100.0,15130.0,69.18,55.12,19.71,0,1,7,2,10.6,5,98.12,693,D,Approve
3011861,30,Female,Hyderabad,Salaried,689300,3.1,3,Personal,572000,36,0,0.0,0.0,35.62,82.98,54.9,0,0,0,0,2.3,4,98.61,680,D,Reject
3011862,38,Other,Delhi,Business Owner,329800,3.4,1,Personal,613000,84,1,82100.0,2600.0,49.95,185.87,28.25,1,3,25,1,7.9,6,88.28,655,D,Reject
3011863,39,Female,Indore,Salaried,448900,7.2,0,Personal,286000,24,1,113400.0,2930.0,44.22,63.71,27.78,0,1,15,2,18.3,6,95.01,716,C,Approve
3011864,38,Female,Delhi,Business Owner,762300,8.7,1,Education,1218000,60,3,1079900.0,37810.0,95.0,159.78,21.52,0,1,13,0,12.8,10,98.87,738,C,Approve
3011865,37,Male,Indore,Salaried,1164600,5.2,1,Vehicle,719000,72,0,0.0,0.0,13.55,61.74,24.44,0,0,0,1,15.9,1,100.0,754,B,Approve
3011866,35,Female,Gurugram,Salaried,850600,0.5,2,Education,530000,60,0,0.0,0.0,17.32,62.31,24.32,0,0,0,2,13.6,4,100.0,718,C,Approve
3011867,35,Male,Aurangabad,Salaried,524100,7.3,1,Education,998000,24,1,292800.0,8730.0,95.0,190.42,41.01,0,1,14,2,12.6,6,99.08,686,D,Reject
3011868,37,Female,Pune,Salaried,859300,10.1,4,Home Renovation,1755000,48,0,0.0,0.0,63.56,204.24,34.51,0,0,0,3,7.1,4,97.17,659,D,Reject
3011869,28,Male,Bhopal,Self-Employed,400300,4.2,3,Personal,444000,12,3,343800.0,11660.0,95.0,110.92,29.82,0,0,0,3,2.6,5,97.68,635,E,Reject
3011870,47,Male,Nagpur,Business Owner,810900,6.0,1,Business,2214000,48,0,0.0,0.0,82.64,273.03,27.74,0,0,0,3,20.6,4,100.0,730,C,Reject
3011871,35,Male,Indore,Salaried,730700,8.0,2,Personal,1121000,36,1,183900.0,6650.0,70.7,153.41,7.55,0,0,0,1,16.2,4,98.69,733,C,Reject
3011872,33,Female,Thane,Self-Employed,211800,2.2,4,Education,449000,48,0,0.0,0.0,68.76,211.99,22.42,0,0,0,5,10.3,2,100.0,666,D,Reject
3011873,39,Female,Mumbai,Salaried,231400,3.3,2,Business,635000,24,1,222500.0,8600.0,95.0,274.42,23.18,0,0,0,4,12.7,3,100.0,693,D,Reject
3011874,35,Male,Ahmedabad,Salaried,524000,8.9,1,Personal,955000,36,1,177000.0,4920.0,81.33,182.25,48.39,0,0,0,3,10.3,5,100.0,689,D,Reject
3011875,47,Male,Noida,Salaried,626300,4.4,5,Home,413000,12,0,0.0,0.0,70.86,65.94,16.4,0,1,14,1,24.9,1,97.41,762,B,Approve
3011876,44,Male,Mumbai,Self-Employed,336600,1.4,4,Personal,378000,24,0,0.0,0.0,65.23,112.3,18.35,0,0,0,1,15.4,3,98.13,728,C,Reject
3011877,37,Female,Aurangabad,Salaried,724400,5.3,0,Personal,1595000,12,3,2584000.0,97100.0,95.0,220.18,25.26,0,0,0,5,15.0,6,95.66,727,C,Reject
3011878,44,Male,Thane,Business Owner,969600,1.1,1,Personal,1560000,36,1,77700.0,1880.0,72.04,160.89,23.29,0,3,46,2,16.5,6,90.82,732,C,Reject
3011879,38,Male,Noida,Salaried,590400,6.1,0,Personal,1529000,36,2,863300.0,22610.0,95.0,258.98,44.88,0,0,0,3,12.0,5,100.0,688,D,Reject
3011880,26,Female,Gurugram,Salaried,760600,1.8,3,Education,956000,60,2,201000.0,7020.0,45.65,125.69,34.75,0,0,0,2,0.5,4,99.34,669,D,Approve
3011881,44,Female,Noida,Business Owner,604100,2.2,0,Business,812000,48,0,0.0,0.0,42.78,134.41,37.53,0,2,26,1,19.0,4,97.91,737,C,Reject
3011882,21,Female,Delhi,Self-Employed,372400,5.1,3,Education,339000,36,1,253900.0,10470.0,73.07,91.03,31.2,0,0,0,4,0.5,4,100.0,638,E,Reject
3011883,21,Female,Indore,Professional,854600,4.3,1,Personal,1411000,24,2,419500.0,13090.0,95.0,165.11,21.44,0,3,16,1,0.5,6,93.22,664,D,Reject
3011884,42,Female,Ahmedabad,Salaried,521700,7.3,1,Home,1205000,60,2,126200.0,4150.0,68.67,230.98,55.71,0,0,0,4,18.8,4,100.0,696,D,Approve
3011885,40,Male,Ahmedabad,Salaried,1006200,8.9,0,Education,2671000,72,1,65600.0,1980.0,72.6,265.45,45.66,0,0,0,1,25.1,3,99.12,723,C,Approve
3011886,39,Male,Bengaluru,Business Owner,795600,1.8,1,Personal,1592000,12,1,91000.0,2850.0,95.0,200.1,30.33,0,0,0,3,14.2,2,100.0,693,D,Reject
3011887,48,Female,Chennai,Salaried,386800,5.8,1,Personal,648000,36,1,100600.0,2140.0,74.8,167.53,44.33,0,2,20,4,23.8,4,95.4,683,D,Approve
3011888,36,Male,Nagpur,Business Owner,325900,6.5,0,Personal,651000,60,0,0.0,0.0,51.59,199.75,35.33,0,0,0,0,13.1,3,98.56,698,D,Approve
3011889,33,Female,Delhi,Business Owner,811300,8.4,2,Home Renovation,262000,12,0,0.0,0.0,35.29,32.29,53.19,0,0,0,1,8.7,4,100.0,675,D,Approve
3011890,43,Male,Hyderabad,Contract,520600,1.4,3,Education,533000,48,0,0.0,0.0,34.67,102.38,46.93,1,1,16,2,22.6,2,88.91,681,D,Reject
3011891,30,Male,Indore,Professional,535700,7.4,0,Personal,531000,24,2,118200.0,4540.0,67.61,99.12,62.59,0,0,0,2,1.2,4,100.0,628,E,Approve
3011892,34,Male,Thane,Self-Employed,706900,9.5,2,Home Renovation,901000,48,1,188500.0,7050.0,54.93,127.46,38.01,0,0,0,1,7.5,3,98.82,691,D,Reject
3011893,38,Female,Thane,Salaried,428500,3.9,2,Business,807000,24,1,135500.0,3450.0,95.0,188.33,38.32,0,1,13,1,11.8,2,96.73,656,D,Reject
3011894,39,Female,Thane,Salaried,301800,5.3,0,Medical,844000,24,0,0.0,0.0,95.0,279.66,44.33,0,0,0,2,22.3,4,100.0,728,C,Reject
3011895,33,Male,Thane,Salaried,1384600,5.2,1,Personal,1776000,60,1,491400.0,19410.0,50.1,128.27,33.44,0,2,10,6,14.5,4,92.36,684,D,Approve
3011896,32,Male,Chennai,Contract,752900,4.4,2,Personal,1779000,12,0,0.0,0.0,95.0,236.29,20.03,0,0,0,5,9.1,6,95.02,696,D,Reject
3011897,26,Male,Mumbai,Salaried,530300,7.9,2,Personal,951000,48,1,34000.0,1110.0,61.16,179.33,52.45,0,1,8,2,0.5,5,93.25,635,E,Reject
3011898,29,Male,Thane,Business Owner,231000,6.0,1,Personal,307000,72,0,0.0,0.0,32.16,132.9,24.05,0,2,29,5,5.3,3,94.03,662,D,Reject
3011899,51,Male,Jaipur,Salaried,213500,3.4,2,Vehicle,299000,72,1,80300.0,2820.0,47.62,140.05,9.42,0,0,0,1,29.1,3,100.0,801,A,Approve
3011900,34,Female,Nashik,Salaried,420500,0.5,2,Business,971000,60,2,506900.0,16220.0,95.0,230.92,59.48,0,2,16,3,15.0,4,96.19,665,D,Reject
3011901,38,Male,Jaipur,Salaried,649200,7.3,0,Vehicle,1778000,48,0,0.0,0.0,85.08,273.88,47.05,0,1,12,4,11.0,3,100.0,663,D,Reject
3011902,23,Male,Pune,Salaried,886100,4.5,2,Personal,764000,60,0,0.0,0.0,24.46,86.22,32.93,1,1,6,2,0.5,5,91.44,620,E,Reject
3011903,58,Male,Ahmedabad,Salaried,703300,8.3,2,Home Renovation,1175000,60,0,0.0,0.0,46.17,167.07,35.72,2,4,42,1,35.0,1,75.5,706,C,Reject
3011904,29,Male,Chennai,Self-Employed,785100,10.6,1,Personal,1773000,48,0,0.0,0.0,72.96,225.83,10.72,0,0,0,1,5.6,1,100.0,711,C,Reject
3011905,26,Male,Bhopal,Salaried,379800,7.7,1,Business,487000,24,1,122400.0,3670.0,87.47,128.23,28.87,0,0,0,4,3.9,4,98.14,672,D,Reject
3011906,35,Female,Aurangabad,Salaried,541900,8.5,0,Medical,792000,48,3,419500.0,12750.0,74.54,146.15,50.4,0,1,10,0,15.2,8,98.75,700,C,Reject
3011907,28,Female,Jaipur,Professional,359100,6.4,2,Vehicle,767000,60,0,0.0,0.0,59.01,213.59,25.14,0,0,0,3,9.2,2,100.0,730,C,Reject
3011908,39,Female,Ahmedabad,Salaried,565700,5.2,1,Vehicle,1536000,24,0,0.0,0.0,95.0,271.52,43.59,0,0,0,6,12.9,2,100.0,665,D,Reject
3011909,23,Male,Pune,Salaried,684800,2.1,3,Personal,597000,12,0,0.0,0.0,94.36,87.18,11.31,1,2,22,2,0.5,4,87.73,613,E,Reject
3011910,46,Female,Delhi,Salaried,1191900,5.1,0,Home Renovation,367000,12,0,0.0,0.0,33.29,30.79,36.62,0,1,11,2,22.4,1,98.82,734,C,Approve
3011911,44,Female,Mumbai,Salaried,432800,5.7,3,Personal,1179000,36,1,164100.0,6580.0,95.0,272.41,40.54,0,2,26,4,24.9,2,94.24,707,C,Reject
3011912,35,Female,Ahmedabad,Salaried,678200,2.2,0,Personal,259000,36,0,0.0,0.0,15.88,38.19,46.41,0,0,0,2,7.6,1,94.87,691,D,Approve
3011913,22,Female,Hyderabad,Salaried,615600,1.6,2,Home,1215000,36,0,0.0,0.0,79.88,197.37,26.85,0,2,23,3,0.5,2,95.43,656,D,Reject
3011914,29,Male,Thane,Salaried,535500,3.4,4,Personal,208000,84,0,0.0,0.0,8.23,38.84,11.53,0,1,6,2,1.9,3,94.39,701,C,Approve
3011915,37,Other,Bengaluru,Salaried,1414000,3.5,3,Vehicle,1797000,12,0,0.0,0.0,95.0,127.09,32.08,0,0,0,1,17.5,4,100.0,735,C,Approve
3011916,26,Female,Delhi,Salaried,552100,6.2,1,Personal,481000,60,0,0.0,0.0,26.14,87.12,2.61,0,0,0,4,0.5,2,100.0,703,C,Approve
3011917,27,Female,Pune,Business Owner,775600,9.8,0,Home Renovation,1597000,36,3,674600.0,19510.0,95.0,205.91,32.84,0,0,0,5,7.9,6,99.36,662,D,Reject
3011918,45,Female,Bhopal,Salaried,557900,5.8,0,Medical,575000,24,2,102800.0,2170.0,63.67,103.07,9.85,0,1,13,5,26.8,9,95.11,756,B,Approve
3011919,37,Other,Hyderabad,Salaried,505000,6.7,1,Education,471000,24,0,0.0,0.0,54.06,93.27,37.09,0,1,10,5,18.8,2,92.82,689,D,Approve
3011920,37,Male,Nagpur,Salaried,1153000,5.1,0,Medical,2135000,36,0,0.0,0.0,77.1,185.17,42.99,1,2,24,2,12.2,6,87.85,655,D,Reject
3011921,40,Female,Bhopal,Salaried,1023000,3.8,3,Home Renovation,803000,60,0,0.0,0.0,22.1,78.49,40.52,0,0,0,3,16.6,2,100.0,716,C,Reject
3011922,35,Female,Bhopal,Salaried,511500,5.7,2,Consumer Durable,843000,72,1,387300.0,11300.0,62.96,164.81,48.41,0,2,23,2,5.2,3,91.81,649,E,Approve
3011923,35,Female,Nagpur,Salaried,346200,0.5,1,Vehicle,241000,36,0,0.0,0.0,28.87,69.61,21.59,0,1,15,0,9.0,4,95.65,706,C,Approve
3011924,40,Female,Nashik,Salaried,1522900,4.7,1,Vehicle,4257000,72,1,582400.0,17560.0,84.42,279.53,22.54,0,0,0,4,14.0,2,99.47,699,D,Reject
3011925,43,Male,Nagpur,Salaried,505300,4.9,4,Personal,414000,36,0,0.0,0.0,32.14,81.93,26.07,0,0,0,2,11.8,2,100.0,686,D,Approve
3011926,40,Male,Nashik,Salaried,454200,0.5,0,Personal,756000,12,2,553700.0,16370.0,95.0,166.45,29.99,0,0,0,8,19.4,4,98.03,691,D,Reject
3011927,48,Male,Aurangabad,Salaried,727700,6.7,1,Vehicle,1206000,60,0,0.0,0.0,41.28,165.73,14.62,0,0,0,1,22.3,1,97.99,779,B,Approve
3011928,36,Female,Gurugram,Salaried,352400,6.7,2,Personal,177000,12,0,0.0,0.0,54.17,50.23,13.35,1,4,53,1,11.0,3,82.73,677,D,Approve
3011929,25,Female,Jaipur,Salaried,839300,2.4,2,Personal,292000,36,1,39500.0,1400.0,16.53,34.79,15.97,1,2,11,1,3.9,5,83.96,661,D,Approve
3011930,45,Female,Bhopal,Contract,629700,5.1,2,Vehicle,1325000,72,0,0.0,0.0,53.26,210.42,31.17,0,1,8,2,16.8,3,98.14,701,C,Reject
3011931,34,Female,Bhopal,Self-Employed,702000,4.5,1,Medical,1935000,48,0,0.0,0.0,88.14,275.64,12.72,0,0,0,4,12.9,5,95.08,713,C,Reject
3011932,29,Female,Jaipur,Self-Employed,289200,1.2,1,Home,760000,36,0,0.0,0.0,95.0,262.79,17.6,0,0,0,5,2.1,3,100.0,636,E,Reject
3011933,42,Male,Mumbai,Salaried,514000,0.5,1,Personal,1019000,48,0,0.0,0.0,69.28,198.25,49.46,0,2,23,6,21.0,2,97.22,669,D,Reject
3011934,39,Female,Pune,Salaried,414200,8.6,4,Business,155000,48,1,92500.0,1900.0,17.35,37.42,34.19,0,1,15,2,21.8,2,96.67,727,C,Approve
3011935,25,Female,Hyderabad,Salaried,370000,0.5,0,Consumer Durable,956000,60,0,0.0,0.0,67.91,258.38,78.13,1,1,10,6,0.5,3,96.01,570,E,Reject
3011936,42,Female,Nashik,Business Owner,330500,4.5,3,Education,572000,36,0,0.0,0.0,74.25,173.07,22.13,0,1,7,2,14.1,2,98.69,685,D,Reject
3011937,52,Female,Aurangabad,Professional,603200,4.7,2,Personal,1242000,48,0,0.0,0.0,69.06,205.9,47.44,0,0,0,2,29.2,1,100.0,733,C,Reject
