Age,Annual_Income,Employment_Duration_Years,Number_of_Dependents,Loan_Amount,Loan_Tenure_Months,Existing_Loans_Count,Total_Outstanding_Debt,Existing_Monthly_EMI,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Credit_Utilization,Previous_Defaults,Missed_Payments,Maximum_Days_Past_Due,Recent_Credit_Enquiries,Credit_History_Length,Number_of_Credit_Accounts,Payment_History,Credit_Score,Employment_Type_Business Owner,Employment_Type_Contract,Employment_Type_Professional,Employment_Type_Salaried,Employment_Type_Self-Employed,Loan_Purpose_Business,Loan_Purpose_Consumer Durable,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Home Renovation,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
35,392000,4.7,1,434000,60,1,404600.0,10830.0,61.18,110.71,20.87,0,1,14,1,11.9,2,97.89,710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,1048100,6.3,3,512000,36,3,754500.0,27520.0,51.94,48.85,34.1,1,3,30,1,2.4,5,85.2,641,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,616100,6.0,4,1016000,12,0,0.0,0.0,95.0,164.91,26.01,0,0,0,3,21.0,2,100.0,741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,2530400,13.1,1,3433000,72,0,0.0,0.0,32.6,135.67,23.54,0,1,12,3,7.6,2,99.43,710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1243000,11.1,4,1388000,72,2,163600.0,6070.0,34.86,111.67,32.36,0,1,15,1,22.3,4,95.32,771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,1095800,3.4,1,2905000,60,1,226900.0,6750.0,74.3,265.1,25.93,0,0,0,1,12.7,3,97.0,721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,1073100,5.3,0,1658000,36,3,1897700.0,52200.0,95.0,154.51,66.34,1,6,45,0,1.9,6,78.57,593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,904500,4.8,1,1455000,60,2,276800.0,7170.0,52.57,160.86,42.34,0,1,16,5,14.8,6,98.3,689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1147200,10.6,3,619000,36,2,547200.0,15070.0,36.58,53.96,29.27,0,1,7,2,7.8,5,97.11,701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,200500,1.9,4,248000,60,2,441600.0,16380.0,95.0,123.69,14.13,0,0,0,2,10.9,4,100.0,711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,597000,3.0,2,897000,12,3,1671500.0,43430.0,95.0,150.25,26.6,0,1,15,1,0.5,6,95.96,644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,1619000,6.6,2,4030000,48,0,0.0,0.0,74.45,248.92,31.89,0,1,17,6,11.3,2,97.33,689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,468100,3.0,2,774000,12,1,203200.0,4120.0,95.0,165.35,61.55,1,2,11,2,20.3,3,89.64,634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,384500,5.5,2,985000,60,1,604600.0,14330.0,95.0,256.18,32.4,0,1,15,5,28.7,4,97.27,728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1401900,3.6,3,2168000,36,1,127300.0,2750.0,63.12,154.65,39.67,0,0,0,3,9.3,3,97.36,700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,451600,3.6,1,742000,72,1,508100.0,11790.0,74.64,164.3,64.58,1,2,29,1,0.5,2,88.77,566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,866600,8.1,0,1356000,60,0,0.0,0.0,41.45,156.47,55.32,0,1,15,2,0.5,5,96.12,602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,999500,4.9,1,550000,48,1,377500.0,9430.0,28.15,55.03,65.06,0,1,16,0,7.1,3,96.44,656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1240500,5.9,1,3094000,60,3,523700.0,13320.0,84.18,249.42,61.28,0,1,8,3,14.1,7,93.49,651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,1458900,7.6,3,1267000,36,0,0.0,0.0,33.37,86.85,42.82,1,3,34,0,15.1,3,86.69,670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1128100,3.1,2,2027000,48,1,62800.0,2160.0,59.24,179.68,19.28,0,0,0,3,19.2,4,100.0,757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,665100,9.1,1,1340000,48,0,0.0,0.0,69.46,201.47,17.05,0,0,0,2,1.5,3,94.73,689,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,862900,7.3,2,2268000,60,1,185200.0,4460.0,72.82,262.83,22.61,0,1,15,2,17.3,3,96.22,751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,642600,3.1,1,479000,24,0,0.0,0.0,41.68,74.54,62.26,0,1,13,1,13.0,4,98.21,645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,311900,2.2,1,553000,12,1,201300.0,5910.0,95.0,177.3,15.6,0,1,13,6,18.8,4,96.05,705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,580700,6.3,0,1430000,36,1,204000.0,8090.0,95.0,246.25,48.64,0,0,0,5,14.9,3,100.0,684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,180000,3.6,3,355000,48,0,0.0,0.0,66.8,197.22,50.68,0,1,7,2,3.2,3,93.92,598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,804900,3.7,1,739000,24,1,91400.0,2360.0,56.13,91.81,17.3,0,1,13,3,10.4,3,92.52,689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,834800,7.0,3,2007000,84,0,0.0,0.0,56.52,240.42,36.74,0,0,0,2,22.3,2,100.0,738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,828200,4.8,1,2284000,72,0,0.0,0.0,74.39,275.78,46.62,0,0,0,3,17.9,5,100.0,700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,959900,10.0,1,2634000,24,2,321200.0,8230.0,95.0,274.4,29.14,0,0,0,4,22.7,5,93.81,716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,800900,8.2,1,1219000,12,0,0.0,0.0,95.0,152.2,22.15,0,1,7,3,0.5,2,96.73,647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,302700,3.8,0,441000,48,3,1026400.0,31210.0,95.0,145.69,22.66,1,2,22,4,30.1,8,85.95,705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,432900,1.7,2,536000,60,2,1126300.0,38460.0,95.0,123.82,48.23,0,0,0,3,24.4,7,96.3,727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,753300,6.7,4,454000,60,2,616000.0,22610.0,53.54,60.27,40.33,0,1,5,1,12.1,3,100.0,692,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,316000,4.5,2,436000,72,1,100300.0,2070.0,37.88,137.97,15.5,0,2,29,2,0.5,3,92.36,681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1829800,7.0,2,4666000,48,2,151400.0,4210.0,85.06,255.0,16.85,0,0,0,2,14.1,3,98.64,768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,440400,0.7,2,905000,48,3,1502200.0,51960.0,95.0,205.5,44.11,0,2,24,2,17.5,4,92.52,676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,489900,4.2,1,1295000,48,1,128200.0,3930.0,95.0,264.34,21.03,0,0,0,2,4.7,6,100.0,687,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,946800,5.4,1,533000,24,0,0.0,0.0,33.56,56.29,50.49,1,0,0,2,23.5,2,92.52,703,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,695300,5.3,2,1809000,36,2,491500.0,15620.0,95.0,260.18,41.3,1,2,28,7,16.5,3,85.8,654,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,633000,4.3,3,1565000,60,0,0.0,0.0,71.37,247.24,35.7,0,0,0,2,1.6,3,97.0,636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,323300,0.5,1,649000,24,1,55700.0,1260.0,95.0,200.74,36.4,0,2,27,6,18.8,5,93.6,693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,535500,3.4,4,208000,84,0,0.0,0.0,8.23,38.84,11.53,0,1,6,2,1.9,3,94.39,701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,871400,9.2,1,1440000,72,2,324300.0,6530.0,44.93,165.25,31.61,0,0,0,4,4.0,10,100.0,660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,438700,7.1,0,673000,60,1,27400.0,740.0,48.66,153.41,19.96,0,1,10,0,8.9,3,97.59,690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,459900,2.4,0,199000,36,0,0.0,0.0,18.24,43.27,18.12,0,0,0,2,0.7,4,100.0,668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,868600,5.3,1,2117000,24,4,581900.0,15830.0,95.0,243.73,58.33,0,1,9,5,1.8,9,97.12,627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,792900,9.1,0,1033000,72,1,310400.0,7670.0,42.62,130.28,23.76,0,0,0,3,20.0,3,98.46,744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,825800,2.7,3,2060000,60,0,0.0,0.0,69.99,249.46,21.01,0,0,0,1,18.8,1,99.45,761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,496700,4.4,3,944000,60,1,122800.0,4980.0,63.99,190.05,40.75,0,5,42,0,33.4,3,88.61,765,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,906600,5.3,2,547000,60,0,0.0,0.0,17.61,60.34,25.62,0,0,0,2,11.8,6,98.3,712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,576000,8.5,1,1206000,36,2,115200.0,2940.0,94.93,209.38,57.39,2,3,42,3,20.5,5,70.59,601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,928800,5.2,0,1861000,36,0,0.0,0.0,77.93,200.37,27.34,0,0,0,2,0.5,5,97.32,694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,472300,11.0,2,198000,24,1,116200.0,3680.0,33.56,41.92,15.69,0,0,0,0,16.2,3,98.63,752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,389800,10.7,2,528000,60,0,0.0,0.0,38.03,135.45,13.93,0,0,0,3,15.6,4,99.61,752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,817500,9.6,2,975000,48,1,524000.0,13440.0,57.64,119.27,50.82,0,0,0,2,3.7,5,99.81,640,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,415200,1.9,1,386000,84,3,2204800.0,70050.0,95.0,92.97,42.89,1,3,32,2,5.4,8,83.02,630,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,469500,3.3,1,962000,36,0,0.0,0.0,82.99,204.9,36.31,1,3,24,2,13.8,2,89.39,657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,286800,3.0,2,525000,60,1,320900.0,12970.0,95.0,183.05,24.05,0,0,0,5,15.0,7,100.0,738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,402700,8.8,1,354000,36,2,1081200.0,36150.0,95.0,87.91,13.16,0,0,0,1,31.7,4,100.0,782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,301600,9.6,1,762000,72,1,380500.0,9120.0,95.0,252.65,30.01,0,0,0,3,13.7,3,97.56,680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,703100,10.3,0,1426000,72,0,0.0,0.0,47.97,202.82,11.12,0,2,24,0,26.7,4,91.95,788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,512700,2.2,2,800000,60,1,178900.0,3430.0,54.52,156.04,34.48,0,0,0,2,0.8,4,100.0,665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,605900,5.3,3,1107000,24,3,1079100.0,30780.0,95.0,182.7,21.92,0,1,13,3,21.5,9,97.31,756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,438200,7.7,2,843000,36,1,207900.0,3880.0,90.44,192.38,55.89,1,3,49,3,8.2,5,83.39,601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,653200,5.7,5,970000,48,1,331400.0,12160.0,70.48,148.5,6.03,0,0,0,2,22.4,5,100.0,775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,714800,7.5,2,412000,12,2,343000.0,7200.0,74.43,57.64,57.09,0,0,0,1,17.4,5,95.99,658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,759200,5.6,2,2067000,36,0,0.0,0.0,95.0,272.26,6.18,0,0,0,3,6.7,1,97.32,675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,495300,8.0,0,207000,36,2,1749300.0,60670.0,95.0,41.79,14.97,0,0,0,1,21.7,4,100.0,742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,686500,3.1,3,923000,60,0,0.0,0.0,38.13,134.45,36.16,0,3,24,2,27.6,2,92.07,731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,787500,3.0,1,1547000,60,3,491900.0,13290.0,74.64,196.44,47.39,0,1,7,3,0.5,6,100.0,646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,443900,4.5,0,194000,72,0,0.0,0.0,10.16,43.7,71.51,0,3,30,1,25.0,3,92.64,666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1123000,0.5,0,798000,48,0,0.0,0.0,24.39,71.06,15.93,0,0,0,3,14.4,2,100.0,742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,971100,3.2,2,1168000,48,2,169700.0,3710.0,45.98,120.28,27.46,1,2,22,3,13.5,5,85.78,678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,465400,3.1,2,1250000,60,1,32600.0,1010.0,76.29,268.59,17.91,0,3,31,1,17.6,6,90.59,727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,613100,5.2,0,568000,60,0,0.0,0.0,23.5,92.64,35.07,0,0,0,2,22.6,2,96.58,733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,636800,3.4,6,1528000,60,0,0.0,0.0,64.91,239.95,36.74,0,0,0,3,10.1,1,99.59,669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,577100,0.5,3,665000,48,0,0.0,0.0,35.66,115.23,40.52,0,1,18,3,18.5,3,99.24,717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,698700,6.1,2,1787000,24,0,0.0,0.0,95.0,255.76,27.38,0,1,5,3,12.6,4,95.46,697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,529100,6.0,2,329000,48,4,579500.0,19240.0,64.62,62.18,26.21,0,0,0,1,4.8,8,95.85,710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,636200,6.8,2,1722000,24,0,0.0,0.0,95.0,270.67,61.7,0,1,15,3,11.9,4,92.74,634,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,815900,4.6,1,2055000,12,1,345100.0,8500.0,95.0,251.87,23.78,0,1,10,1,13.7,4,96.24,701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,583200,5.6,1,481000,60,3,597300.0,16210.0,56.94,82.48,30.32,1,4,57,4,16.9,6,82.95,673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,533900,5.0,1,1410000,48,1,455700.0,16640.0,95.0,264.09,25.69,0,0,0,4,21.2,4,100.0,710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,547200,10.7,3,1303000,48,0,0.0,0.0,77.25,238.12,26.51,0,1,12,1,1.5,2,95.54,643,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,934800,4.1,3,627000,84,2,867700.0,19130.0,38.47,67.07,23.46,0,0,0,1,18.7,4,98.28,759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,338000,4.7,0,747000,60,1,324200.0,8450.0,90.45,221.01,36.17,0,0,0,2,22.4,5,99.27,687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,893300,7.8,2,447000,60,0,0.0,0.0,14.11,50.04,57.69,0,0,0,4,5.2,4,100.0,650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,623000,5.0,0,826000,60,1,37400.0,950.0,41.84,132.58,10.56,1,1,11,4,11.2,3,88.13,694,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,763000,6.9,0,2064000,24,2,3013700.0,89720.0,95.0,270.51,6.29,0,2,27,4,3.0,4,100.0,700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,464400,2.4,0,187000,48,2,429000.0,13620.0,48.95,40.27,13.81,0,0,0,1,16.8,5,100.0,749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,979400,5.4,2,1324000,48,0,0.0,0.0,42.27,135.18,5.46,0,1,15,3,7.9,2,98.1,715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,341600,5.2,1,768000,48,0,0.0,0.0,78.69,224.82,32.96,0,0,0,3,24.6,3,100.0,732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,491000,7.3,0,1177000,60,1,251600.0,4990.0,80.78,239.71,33.99,0,0,0,8,1.9,5,100.0,627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,1169200,10.7,1,1853000,60,4,732300.0,24100.0,67.25,158.48,54.35,0,0,0,2,19.2,7,100.0,733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,854800,2.4,1,2126000,24,1,224300.0,8360.0,95.0,248.71,18.44,0,0,0,0,10.9,3,100.0,689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,1175500,2.8,0,315000,60,0,0.0,0.0,7.1,26.8,22.4,0,0,0,1,0.5,3,100.0,642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,929700,1.2,5,461000,48,0,0.0,0.0,15.14,49.59,47.0,0,0,0,1,10.8,3,99.43,667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,345600,6.8,5,92000,36,1,301900.0,9990.0,45.53,26.62,49.13,0,0,0,1,21.8,3,100.0,693,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,735500,4.0,0,1788000,12,0,0.0,0.0,95.0,243.1,37.46,0,0,0,2,1.8,2,100.0,643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,1835400,10.6,2,4119000,36,0,0.0,0.0,88.18,224.42,40.39,0,0,0,3,35.0,2,100.0,778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,658700,1.2,1,1665000,60,4,961600.0,32820.0,95.0,252.77,25.69,1,3,19,3,14.8,6,85.22,679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,828600,0.5,0,1485000,24,1,87200.0,2810.0,95.0,179.22,70.58,1,4,37,1,13.4,2,80.48,592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,774200,6.3,3,337000,72,1,142400.0,5450.0,18.28,43.53,49.82,0,0,0,2,0.5,6,93.74,635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,882800,7.5,2,1830000,24,1,297000.0,8150.0,95.0,207.29,50.1,0,0,0,3,12.3,5,96.39,671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,545800,6.7,3,477000,72,1,21200.0,630.0,24.4,87.39,18.49,1,3,26,1,0.5,5,79.09,624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,453400,4.4,0,186000,72,0,0.0,0.0,11.04,41.02,43.35,0,0,0,2,19.2,3,96.23,726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,656200,7.0,2,1406000,24,0,0.0,0.0,95.0,214.26,26.68,0,0,0,3,3.3,5,98.79,640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,208800,8.8,2,447000,24,0,0.0,0.0,95.0,214.08,29.76,0,1,15,2,13.3,2,91.92,667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,483800,6.9,1,271000,24,0,0.0,0.0,32.32,56.01,48.53,0,0,0,2,20.1,2,100.0,718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,385300,5.1,2,1002000,72,3,1993300.0,73400.0,95.0,260.06,41.33,1,2,36,2,24.2,5,85.79,666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,422400,4.4,2,953000,48,1,40800.0,760.0,75.97,225.62,25.61,0,0,0,3,13.4,4,100.0,714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,724500,5.9,3,852000,36,0,0.0,0.0,45.32,117.6,60.92,1,1,7,2,22.7,3,90.23,676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,760400,6.3,0,1624000,48,0,0.0,0.0,64.96,213.57,31.71,0,1,13,1,21.6,3,96.49,754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,360900,8.6,0,410000,48,2,346700.0,13030.0,82.07,113.6,26.65,0,1,17,2,2.5,3,98.05,654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,788900,0.5,3,1034000,24,0,0.0,0.0,72.09,131.07,27.72,0,0,0,1,22.7,2,95.69,748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,450600,5.5,1,441000,60,0,0.0,0.0,28.6,97.87,14.01,0,0,0,1,21.4,1,98.98,751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,848300,8.0,1,1196000,60,2,324200.0,12640.0,57.31,140.99,17.49,0,1,11,3,2.2,4,97.41,656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,640400,4.5,3,265000,48,0,0.0,0.0,14.52,41.38,4.9,1,1,17,1,23.9,3,91.31,755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,903900,6.9,1,379000,60,2,564200.0,15440.0,31.63,41.93,23.89,0,0,0,3,1.9,8,100.0,663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
